# Log of all messages sent in population.
# Mon Oct  1 13:45:16 2012
#  1: Update [update]
#  2: Deme ID [deme]
#  3: Source [src]
#  4: Destination [dst]
#  5: Transmission_cell [trs]
#  6: Message data [data]
#  7: Message label [label]
#  8: Dropped [dropped]
#  9: Lost [lost]

0 100 2515 0 -1 97 1430364433 0 0 
0 260 6517 0 -1 97 1432387708 0 0 
0 52 1313 0 -1 97 1428497180 0 0 
0 331 8279 0 -1 97 1440549553 0 0 
0 305 7642 0 -1 97 1430515866 0 0 
0 10 261 0 -1 97 1432362632 0 0 
0 193 4847 0 -1 97 1436727324 0 0 
0 366 9173 0 -1 97 1427226943 0 0 
0 180 4503 0 -1 97 1427271498 0 0 
0 362 9052 0 -1 97 1431560945 0 0 
0 113 2842 0 -1 97 1433434100 0 0 
0 240 6024 0 -1 97 1438922681 0 0 
0 291 7280 0 -1 97 1434808660 0 0 
0 390 9753 0 -1 97 1437869923 0 0 
0 163 4094 0 -1 97 1427921641 0 0 
0 151 3776 0 -1 97 1427880325 0 0 
0 362 9060 0 -1 97 1439343395 0 0 
0 123 3090 0 -1 97 1431820244 0 0 
0 38 959 0 -1 97 1430857620 0 0 
0 237 5937 0 -1 97 1434071572 0 0 
0 376 9409 0 -1 97 1441371636 0 0 
0 149 3748 0 -1 97 1439384314 0 0 
0 219 5490 0 -1 97 1426269749 0 0 
0 300 7520 0 -1 97 1431100651 0 0 
0 371 9279 0 -1 97 1438923129 0 0 
0 85 2125 0 -1 97 1435614379 0 0 
0 11 293 0 -1 97 1435112646 0 0 
0 309 7736 0 -1 97 1434564646 0 0 
0 164 4111 0 -1 97 1435356153 0 0 
0 184 4617 0 -1 97 1426144200 0 0 
0 357 8927 0 -1 97 1433560706 0 0 
0 235 5882 0 -1 97 1426393541 0 0 
0 281 7034 0 -1 97 1438767702 0 0 
0 260 6504 0 -1 97 1441692771 0 0 
0 216 5414 0 -1 97 1441527864 0 0 
0 326 8173 0 -1 97 1426725159 0 0 
0 34 870 0 -1 97 1436915583 0 0 
0 25 632 0 -1 97 1434804349 0 0 
0 285 7129 0 -1 97 1435720348 0 0 
0 95 2392 0 -1 97 1429054615 0 0 
0 68 1710 0 -1 97 1435640645 0 0 
0 381 9540 0 -1 97 1442764928 0 0 
0 57 1433 0 -1 97 1442271865 0 0 
0 343 8593 0 -1 97 1430107886 0 0 
0 97 2439 0 -1 97 1428617591 0 0 
0 91 2282 0 -1 97 1426497850 0 0 
0 360 9022 0 -1 97 1441511743 0 0 
0 345 8630 0 -1 97 1426655072 0 0 
0 124 3111 0 -1 97 1433385210 0 0 
0 211 5275 0 -1 97 1431945922 0 0 
0 366 9168 0 -1 97 1431048215 0 0 
0 254 6374 0 -1 97 1433690088 0 0 
0 237 5926 0 -1 97 1439088118 0 0 
0 212 5316 0 -1 97 1439946930 0 0 
0 320 8007 0 -1 97 1440414200 0 0 
0 238 5972 0 -1 97 1440004303 0 0 
0 19 485 0 -1 97 1442034312 0 0 
0 31 786 0 -1 97 1437427460 0 0 
0 104 2612 0 -1 97 1430435914 0 0 
0 23 597 0 -1 97 1435854415 0 0 
0 254 6351 0 -1 97 1432734575 0 0 
0 62 1571 0 -1 97 1432280448 0 0 
0 170 4267 0 -1 97 1442585894 0 0 
0 296 7416 0 -1 97 1430644535 0 0 
0 19 494 0 -1 97 1430191154 0 0 
0 286 7155 0 -1 97 1428833535 0 0 
0 363 9098 0 -1 97 1434221228 0 0 
0 385 9646 0 -1 97 1430180673 0 0 
0 347 8691 0 -1 97 1442650748 0 0 
0 337 8425 0 -1 97 1430828810 0 0 
0 88 2212 0 -1 97 1433225885 0 0 
0 10 267 0 -1 97 1440773624 0 0 
0 129 3232 0 -1 97 1441360638 0 0 
0 273 6849 0 -1 97 1439968158 0 0 
0 106 2669 0 -1 97 1426735087 0 0 
0 62 1561 0 -1 97 1431118710 0 0 
0 29 725 0 -1 97 1430465168 0 0 
0 23 580 0 -1 97 1437833774 0 0 
0 353 8845 0 -1 97 1433321975 0 0 
0 193 4844 0 -1 97 1442642374 0 0 
0 364 9124 0 -1 97 1429952141 0 0 
0 275 6884 0 -1 97 1433992856 0 0 
0 157 3927 0 -1 97 1438465851 0 0 
0 279 6985 0 -1 97 1440537755 0 0 
0 140 3504 0 -1 97 1437140675 0 0 
0 51 1281 0 -1 97 1428069977 0 0 
0 139 3485 0 -1 97 1438640292 0 0 
0 246 6173 0 -1 97 1438041219 0 0 
0 62 1554 0 -1 97 1429188454 0 0 
0 244 6114 0 -1 97 1428815022 0 0 
0 323 8075 0 -1 97 1432740037 0 0 
0 316 7918 0 -1 97 1428010775 0 0 
0 331 8282 0 -1 97 1436306064 0 0 
0 68 1723 0 -1 97 1429766404 0 0 
0 198 4960 0 -1 97 1431170856 0 0 
0 288 7222 0 -1 97 1426921877 0 0 
0 2 67 0 -1 97 1427065195 0 0 
0 63 1578 0 -1 97 1439952192 0 0 
0 219 5475 0 -1 97 1440813481 0 0 
0 287 7196 0 -1 97 1435290089 0 0 
0 332 8311 0 -1 97 1431188278 0 0 
0 313 7832 0 -1 97 1438102645 0 0 
0 166 4159 0 -1 97 1437187215 0 0 
0 111 2799 0 -1 97 1430791696 0 0 
0 384 9607 0 -1 97 1442715295 0 0 
0 291 7295 0 -1 97 1426821221 0 0 
0 329 8242 0 -1 97 1440018339 0 0 
0 204 5104 0 -1 97 1436633610 0 0 
0 59 1485 0 -1 97 1438828076 0 0 
0 92 2317 0 -1 97 1433864328 0 0 
0 307 7680 0 -1 97 1431022601 0 0 
0 26 654 0 -1 97 1428264128 0 0 
0 154 3859 0 -1 97 1430229391 0 0 
0 281 7035 0 -1 97 1432277933 0 0 
0 389 9746 0 -1 97 1431993485 0 0 
0 268 6717 0 -1 97 1432856754 0 0 
0 28 722 0 -1 97 1442255939 0 0 
0 137 3428 0 -1 97 1426194896 0 0 
0 263 6584 0 -1 97 1428148919 0 0 
0 115 2884 0 -1 97 1433904182 0 0 
0 0 8 0 -1 97 1429179875 0 0 
0 348 8705 0 -1 97 1437070667 0 0 
0 279 6986 0 -1 97 1427153264 0 0 
0 238 5955 0 -1 97 1429202146 0 0 
0 259 6487 0 -1 97 1437097005 0 0 
0 354 8872 0 -1 97 1431672521 0 0 
0 294 7364 0 -1 97 1441508609 0 0 
0 83 2097 0 -1 97 1440677852 0 0 
0 140 3508 0 -1 97 1429123114 0 0 
0 150 3753 0 -1 97 1434472480 0 0 
0 85 2127 0 -1 97 1426645087 0 0 
0 222 5571 0 -1 97 1437010326 0 0 
0 377 9432 0 -1 97 1438841719 0 0 
0 264 6618 0 -1 97 1441333942 0 0 
0 390 9750 0 -1 97 1432626018 0 0 
0 349 8736 0 -1 97 1426355950 0 0 
0 312 7819 0 -1 97 1442730677 0 0 
0 45 1128 0 -1 97 1438362053 0 0 
0 268 6708 0 -1 97 1431312503 0 0 
0 227 5676 0 -1 97 1428904954 0 0 
0 235 5898 0 -1 97 1437842938 0 0 
0 399 9994 0 -1 97 1438541090 0 0 
0 361 9042 0 -1 97 1442335570 0 0 
0 64 1615 0 -1 97 1427035858 0 0 
0 389 9740 0 -1 97 1433803344 0 0 
0 32 811 0 -1 97 1428818692 0 0 
0 335 8388 0 -1 97 1440485494 0 0 
0 204 5106 0 -1 97 1429715902 0 0 
0 283 7092 0 -1 97 1429716030 0 0 
0 102 2555 0 -1 97 1439856734 0 0 
0 321 8045 0 -1 97 1438246462 0 0 
0 313 7835 0 -1 97 1442225046 0 0 
0 149 3738 0 -1 97 1429300393 0 0 
0 91 2293 0 -1 97 1433815321 0 0 
0 21 545 0 -1 97 1439735182 0 0 
0 166 4152 0 -1 97 1434688802 0 0 
0 84 2112 0 -1 97 1428408247 0 0 
0 322 8060 0 -1 97 1441288619 0 0 
0 293 7329 0 -1 97 1431245541 0 0 
0 255 6386 0 -1 97 1436567571 0 0 
0 60 1510 0 -1 97 1436111642 0 0 
